,angle,velocity,netDistanceFromBucket,outcome
13218,191,0,141.21141089501458,0
13219,308,17,52.227780702887785,0
13220,284,27,96.62558232337328,0
13221,329,12,63.59165220453869,0
13222,218,1,151.20469274249686,0
13223,211,42,86.08383926555123,0
13224,21,27,82.98142509260842,0
13225,329,28,66.99799348616304,0
13226,277,4,141.5701157076107,0
13227,15,36,75.03256596624989,0
13228,31,44,85.75439500320317,0
13229,203,13,88.51237867737929,0
13230,85,26,132.0492043010928,0
13231,55,18,53.22328364233007,0
13232,87,44,163.41789544000568,0
13233,213,18,69.37320364847722,0
13234,213,18,70.30370239045445,0
13235,212,46,81.03862739365218,0
13236,331,6,123.76706334478725,0
13237,87,17,139.4059455708389,0
13238,177,17,62.21695899964465,0
13239,133,37,14.834466890992916,1
13240,268,16,136.12671848504482,0
13241,235,5,150.99852584270306,0
13242,265,6,144.02403625231224,0
13243,156,19,72.23202669608915,0
13244,197,36,79.42681974761759,0
13245,50,16,54.90769341360625,0
13246,239,48,98.84091239232032,1
13247,358,20,122.29107708190602,0
13248,327,33,5.663448907621852,1
13249,287,12,131.8854916164846,0
13250,338,34,75.35751137739136,0
13251,12,19,121.92021528213677,0
13252,155,0,143.6521602180544,0
13253,284,42,91.12316448947443,0
13254,301,2,141.30499914977366,0
13255,243,6,148.82225328106242,0
13256,304,13,94.19927892222351,0
13257,315,22,45.41152989131725,0
13258,58,18,65.58702332292968,0
13259,283,24,108.903021184439,0
13260,48,39,55.46623138942875,0
13261,213,7,174.34431280214127,0
13262,230,3,149.40877269753656,0
13263,127,24,62.527038604205536,0
13264,342,9,86.81358927132246,0
13265,96,16,139.58321909151067,0
13266,351,42,87.92093117216568,0
13267,196,35,79.83663418629442,0
13268,159,16,66.84082128141486,0
13269,177,27,80.29094269337372,0
13270,93,27,144.29058024025608,0
13271,85,20,133.72171208943385,0
13272,29,26,76.98447257827202,0
13273,182,38,99.85340352271405,0
13274,52,47,112.93654193919484,0
13275,179,34,86.24159760151804,0
13276,12,26,81.51824978767434,0
13277,273,28,134.5110630410092,0
13278,43,11,86.46857771692983,0
13279,255,17,159.42261934337515,0
13280,181,15,67.2193057021283,0
13281,272,8,145.64230870346395,0
13282,259,45,163.52928376667998,0
13283,64,43,135.24123553793768,0
13284,7,21,110.74673301091488,0
13285,229,35,15.83230510220664,1
13286,166,48,96.51080140092978,0
13287,318,36,103.6229529871133,0
13288,173,36,94.91733045714211,0
13289,200,41,86.03880665631863,0
13290,212,20,53.8115017728102,0
13291,312,35,12.373023451964858,1
13292,329,29,64.89198470530815,0
13293,252,5,147.72867880594913,0
13294,99,16,140.97459151787032,0
13295,23,4,133.00751787774664,0
13296,273,43,164.55074721186392,0
13297,291,16,110.42233633648114,0
13298,133,45,41.31084050898938,1
13299,165,28,74.28607951864049,0
13300,59,6,133.29865661978658,0
13301,225,17,83.90480918230126,0
13302,47,8,118.8933229999024,0
13303,33,1,147.88629246701774,0
13304,39,37,6.938722158484228,1
13305,151,6,170.64325407817267,0
13306,332,36,96.80993958832512,0
13307,258,48,162.36017181454312,0
13308,28,12,65.04896117680553,0
13309,357,28,109.47806357687966,0
13310,14,33,75.52793188439546,0
13311,20,28,75.85390907934894,0
13312,238,9,167.6502272759492,0
13313,269,21,143.56505393240988,0
13314,352,24,73.3930247854045,0
13315,342,29,92.0601883391618,0
13316,316,49,78.11650718984961,0
13317,88,33,143.4845780005385,0
13318,49,9,112.5226114603784,0
13319,75,42,85.48497383100269,0
13320,325,6,121.97029143310246,0
13321,229,33,100.0030991182768,0
13322,76,41,92.87130075625636,0
13323,281,40,111.91765510667196,0
13324,177,24,86.00487808447845,0
13325,72,15,121.67132101618007,0
13326,23,23,110.93540656261588,0
13327,306,49,124.45204876448368,0
13328,190,28,82.22657722963649,0
13329,119,9,158.28938595671215,0
13330,88,0,144.10846615830846,0
13331,80,17,129.19525450592232,0
13332,114,23,120.47339311059017,0
13333,299,10,126.57524048103063,0
13334,255,11,155.51489567780834,0
13335,359,14,55.39187303515196,0
13336,169,14,66.81280145339065,0
13337,293,39,66.28878111652382,0
13338,232,20,73.13591746113887,0
13339,12,15,68.26744171063058,0
13340,46,15,61.619940677760525,0
13341,259,23,158.77637737694022,0
13342,339,11,64.82254748297942,0
13343,1,40,84.78520033107527,0
13344,306,26,39.253186471371286,0
13345,306,30,11.16390796417073,1
13346,236,44,88.37754446143384,0
13347,194,48,86.30528840040986,0
13348,315,3,143.25554260405096,0
13349,255,41,125.32971865038222,0
13350,263,33,157.24786893293611,0
13351,240,27,47.55609771502788,0
13352,120,28,33.328357691862,1
13353,77,30,99.52862725601187,0
13354,118,11,166.6779736411365,0
13355,27,26,70.98315351615943,0
13356,3,5,123.0274869982822,0
13357,4,20,140.03078825718947,0
13358,221,47,100.13227380571392,0
13359,106,38,114.35554007314224,0
13360,219,26,107.09071611286164,0
13361,206,40,9.46134276926401,1
13362,98,3,145.23863373346325,0
13363,191,27,75.894986061929,0
13364,5,49,92.58803972449692,0
13365,63,21,60.198518528029226,0
13366,113,40,31.40171912761224,1
13367,318,30,59.21424618701487,0
13368,95,41,173.14627970289183,0
13369,191,8,150.1434795127501,0
13370,260,47,178.84385186953716,0
13371,22,14,67.17960746890337,0
13372,197,42,83.24981876956377,0
13373,239,27,44.46456088572937,0
13374,57,18,60.598336857342666,0
13375,343,33,79.84875176712212,0
13376,192,23,110.4000581117662,0
13377,329,25,104.84556537351736,0
13378,110,1,146.5561567970208,0
13379,47,7,124.252493766978,0
13380,337,29,82.82758675144906,0
13381,18,33,79.11337748440008,0
13382,76,43,95.84709068033897,0
13383,107,22,164.13387669132794,0
13384,7,9,79.25347085845992,0
13385,137,21,60.49422723728497,0
13386,51,21,73.73652708077816,0
13387,326,32,99.57841478739309,0
13388,64,22,59.194316809737984,0
13389,346,39,88.45673678168508,0
13390,196,19,74.74483328163436,0
13391,201,33,107.6000175742817,0
13392,71,4,145.38408648579764,0
13393,338,21,124.14846518650118,0
13394,38,12,71.64329541510861,0
13395,102,9,148.3409964320798,0
13396,140,34,14.823703542450067,1
13397,307,11,104.32722734588228,0
13398,65,36,16.255149239132383,1
13399,63,25,32.60752198771118,0
13400,75,36,76.73911578096056,0
13401,114,11,160.1848293759851,0
13402,322,27,103.17425760735384,0
13403,110,3,144.9846619471025,0
13404,27,11,71.90890584816991,0
13405,204,29,83.80126548309222,0
13406,222,2,153.64240503966712,0
13407,54,15,75.77578448591362,0
13408,188,2,151.71243632527057,0
13409,300,22,41.82830240551807,0
13410,316,8,116.66373355218154,0
13411,233,36,118.32279016362956,0
13412,87,40,156.81913108867013,0
13413,80,9,148.99993381301533,0
13414,102,12,148.52335480042638,0
13415,255,31,142.05398645618737,0
13416,16,49,85.68456415499831,0
13417,245,34,69.51785783114752,0
13418,255,37,132.62188006859185,0
13419,44,12,93.8468476169352,0
13420,321,29,7.976886537134474,1
13421,241,37,126.12959883824878,0
13422,284,45,99.7327342376683,0
13423,279,47,143.70463533571686,0
13424,124,32,20.723332202756552,1
13425,84,33,135.9996398875437,0
13426,135,46,92.3244697200619,0
13427,255,14,152.97335652955587,0
13428,34,9,99.26087180983852,0
13429,207,20,66.09193091061609,0
13430,163,5,173.51647339737653,0
13431,285,15,123.20160438882968,0
13432,218,35,94.837922404217,0
13433,278,22,128.81391858399653,0
13434,193,7,160.00797327705976,0
13435,212,45,82.12280143193789,0
13436,121,9,164.44340606417066,0
13437,293,35,17.54435900679912,1
13438,157,34,153.13329748155044,0
13439,209,28,89.13047840676298,0
13440,31,15,66.54923547829632,0
13441,147,29,74.36974585307753,0
13442,274,13,151.36416877390062,0
13443,312,34,89.58372841685083,0
13444,167,29,99.7797804123076,0
13445,245,43,92.27243930815968,0
13446,211,17,68.15567499485083,0
13447,63,45,138.3674082704922,0
13448,68,0,147.07623868055742,0
13449,348,2,146.86424469841495,0
13450,229,1,140.8616131026952,0
13451,142,20,56.73137600882494,0
13452,203,20,81.87064810144112,0
13453,168,11,117.13520752074194,0
13454,189,31,101.097940087233,0
13455,261,4,144.87190600444845,0
13456,186,32,89.46775641639016,0
13457,270,11,140.03041340692735,0
13458,343,7,103.13508946309436,0
13459,196,14,67.48195805233759,0
13460,14,15,54.70310339025178,0
13461,189,10,119.54821743366682,0
13462,336,15,77.20880178605748,0
13463,227,31,87.0055866828078,0
13464,305,3,142.00429684849703,0
13465,136,19,60.728065857907296,0
13466,83,3,144.06256205253882,0
13467,49,33,89.89831466540231,0
13468,207,14,79.11813698104389,0
13469,216,14,98.8666417007957,0
13470,292,29,41.69734339208792,0
13471,15,41,84.46337748293664,0
13472,20,26,81.52718881015979,0
13473,99,25,148.74241904888703,0
13474,259,6,150.54514718356953,0
13475,19,9,83.07337823232618,0
13476,220,16,92.37983552228194,0
13477,345,19,108.99553893980722,0
13478,203,34,155.20408359459597,0
13479,27,38,5.262579450416012,1
13480,226,44,42.15899244347567,1
13481,286,13,137.26945022936127,0
13482,3,24,75.15285124580916,0
13483,64,20,88.12278620850338,0
13484,315,8,122.44261040258128,0
13485,13,8,91.4346999027034,0
13486,322,10,93.3324382433965,0
13487,63,21,61.27049376879688,0
13488,246,19,145.48249297053965,0
13489,143,28,104.5195509864891,0
13490,146,29,75.63995207723804,0
13491,51,16,58.73630147221229,0
13492,229,36,83.3390496708048,0
13493,222,1,152.4766593244652,0
13494,333,3,135.18283253234105,0
13495,338,12,73.93270971848362,0
13496,117,6,148.29986361445918,0
13497,157,49,83.10941948235701,0
13498,172,15,65.84042241543476,0
13499,107,6,142.50728129493967,0
13500,340,37,82.96209817341717,0
13501,261,0,144.14142678934022,0
13502,48,8,118.28555810244636,0
13503,347,25,75.79694621348946,0
13504,27,23,115.88766501918606,0
13505,178,45,99.74058793512816,0
13506,92,33,149.20749836827758,0
13507,109,16,163.8993229731127,0
13508,177,25,80.75228257728479,0
13509,128,37,16.48713628630588,1
13510,316,48,92.89993730387968,0
13511,85,17,142.2312847181357,0
13512,66,41,23.87864080660396,1
13513,277,5,150.45782816067594,0
13514,216,7,167.2325746984839,0
13515,315,26,12.702882772492066,1
13516,293,13,119.2826341275677,0
13517,100,15,144.7002257167012,0
13518,170,29,96.2329778290142,0
13519,354,47,87.87766758708459,0
13520,272,45,169.45200132352986,0
13521,287,49,78.67278728284982,1
13522,257,25,162.20795465986302,0
13523,103,3,145.65530429498793,0
13524,131,33,115.41538839789334,0
13525,191,14,67.63011081114115,0
13526,340,19,95.0852770005871,0
13527,288,39,28.97467955590965,1
13528,264,30,151.39515829395853,0
13529,42,2,151.42018199331815,0
13530,277,42,146.5574047648278,0
13531,324,8,108.2564692642192,0
13532,66,49,156.74003774348287,0
13533,75,9,139.72291358687693,0
13534,273,1,146.00013746157174,0
13535,71,32,54.539122100382734,0
13536,106,19,165.47252876441914,0
13537,141,46,73.81220874328018,0
13538,256,27,162.035950496601,0
13539,196,46,91.8097414530021,0
13540,303,43,69.1700901061569,1
13541,285,3,147.49164703482995,0
13542,317,39,97.2928228536413,0
13543,253,2,148.0456038175253,0
13544,26,20,95.27066678667528,0
13545,121,19,116.51093443817388,0
13546,33,15,55.26572400288996,0
13547,272,49,192.0882704629822,0
13548,74,31,78.77133166994528,0
13549,309,29,12.096590844119214,1
13550,1,36,99.46000253006656,0
13551,211,22,80.77637422622979,0
13552,307,10,119.74944107819827,0
13553,219,27,132.1756071679955,0
13554,139,29,109.2242765434526,0
13555,281,36,107.9405321220638,0
13556,167,8,148.04268098608352,0
13557,141,40,34.03960568016977,1
13558,265,22,146.75393453056134,0
13559,255,11,154.53610540784746,0
13560,34,12,66.7884112160581,0
13561,132,26,99.06340389640762,0
13562,353,35,94.84006008098346,0
13563,101,9,153.1922684935979,0
13564,9,39,84.88329033500781,0
13565,273,22,141.5121539289768,0
13566,238,40,128.89301867910828,0
13567,117,28,62.55162001601149,0
13568,283,24,111.97703100241873,0
13569,100,21,150.8226105671283,0
13570,113,7,152.43994923324567,0
13571,350,19,109.40882533601474,0
13572,259,47,164.0664485399581,0
13573,161,38,93.655024549639,0
13574,39,7,116.25701123301675,0
13575,107,23,153.70978148414395,0
13576,71,46,97.58190878971968,0
13577,238,31,32.018856122524696,1
13578,96,24,140.22508571770965,0
13579,333,29,87.69159198012973,0
13580,242,13,166.5078963998316,0
13581,353,47,91.64399571203114,0
13582,37,6,121.22455663910308,0
13583,224,28,20.02963342814742,1
13584,1,40,87.98531350886068,0
13585,319,43,109.61833924669884,0
13586,193,9,135.83601520133064,0
13587,134,14,122.64185528714822,0
13588,309,31,120.73790090502848,0
13589,92,18,145.51039457710166,0
13590,124,20,93.9636060092621,0
13591,259,6,149.06949777521635,0
13592,11,1,145.2383254953583,0
13593,344,3,134.47234577910646,0
13594,210,29,69.15076697634734,0
13595,127,46,91.99593658660535,0
13596,354,32,81.67808022906337,0
13597,301,10,122.36362771586336,0
13598,265,39,166.05127582036047,0
13599,107,4,144.2198615703757,0
13600,147,30,80.36453628964082,0
13601,284,2,148.3694455536826,0
13602,256,42,137.0619258780641,0
13603,72,41,82.65604167624726,0
13604,173,29,104.49135267205436,0
13605,115,34,34.19827025741469,1
13606,86,18,147.16383907343237,0
13607,159,6,171.88161944119173,0
13608,308,35,15.340310659105365,1
13609,346,38,91.15298677777464,0
13610,4,31,86.78467877487063,0
13611,77,43,98.62524239833412,0
13612,116,39,27.057662604551087,1
13613,20,14,75.08644608187764,0
13614,303,6,134.81007227293378,0
13615,155,15,75.22967251773932,0
13616,298,38,99.66930727332446,0
13617,94,14,142.4854202675334,0
13618,226,49,89.11741111931687,0
13619,323,27,98.62224045055292,0
13620,77,2,145.1287587832569,0
13621,26,12,65.36282927427095,0
13622,190,24,89.97641630634736,0
13623,266,22,144.13356259492164,0
13624,77,3,145.4586867256133,0
13625,227,12,141.7832681290336,0
13626,180,15,67.6948187063271,0
13627,279,17,129.1659220701561,0
13628,287,16,119.91799860808769,0
13629,282,43,106.32460986959876,0
13630,277,10,148.38119486106802,0
13631,212,44,30.256676466390363,1
13632,186,24,91.11819404114316,0
13633,60,17,80.87223415306458,0
13634,282,16,131.1437249607553,0
13635,239,26,84.5408666625733,0
13636,85,32,130.48329012024882,0
13637,95,22,144.77621953214884,0
13638,88,2,147.1031091044752,0
13639,262,46,194.78055704621028,0
13640,151,43,9.78520699016704,1
13641,328,14,55.44378681131082,0
13642,216,0,141.63555669572682,0
13643,257,0,142.12402277552266,0
13644,101,2,143.34825133778523,0
13645,220,10,149.80471952712165,0
13646,142,15,87.29843951590205,0
13647,243,30,48.90678466471402,0
13648,62,0,148.5448487794116,0
13649,307,39,87.8887497891448,0
13650,330,18,56.09314493066576,0
13651,167,5,166.97430905089635,0
13652,154,14,75.70381014365537,0
13653,193,12,91.3751005345724,0
13654,130,18,96.29647867015632,0
13655,165,23,114.49465132972963,0
13656,238,20,119.34555447282465,0
13657,249,20,152.42758614424508,0
13658,138,20,78.12815643082328,0
13659,240,8,155.27442407091294,0
13660,225,23,59.754478428835945,0
13661,183,33,85.70631523267085,0
13662,228,3,147.92836145490935,0
13663,187,0,140.69210350417762,0
13664,213,27,101.53461493366316,0
13665,98,48,199.0060559275938,0
13666,199,34,85.29685597492617,0
13667,218,27,72.10311368800134,0
13668,64,9,129.96098813067584,0
13669,32,12,75.27509133722043,0
13670,28,26,70.13913547797434,0
13671,297,17,90.06016136952773,0
13672,70,46,35.72013937248851,1
13673,160,17,60.83482628982494,0
13674,309,30,109.72094001570174,0
13675,177,14,66.72133573237068,0
13676,257,28,155.9826462733413,0
13677,91,24,135.6086901740398,0
13678,338,32,94.33973605322672,0
13679,154,49,8.414189300079544,1
13680,56,6,134.38775249396258,0
13681,273,43,166.96836107778586,0
13682,269,13,144.17388821282876,0
13683,306,31,16.96579583359509,1
13684,159,36,83.23280557091992,0
13685,230,12,149.11960538380376,0
13686,153,30,77.96826477263487,0
13687,106,47,117.14839025491324,0
13688,112,10,151.61494542116793,0
13689,76,40,89.19891713866518,0
13690,18,1,143.81526339460677,0
13691,3,30,102.48470726567412,0
13692,175,33,86.21218213121797,0
13693,20,26,80.08321651148323,0
13694,92,0,146.09743261663957,0
13695,127,37,120.11843154431163,0
13696,224,25,20.84862234331581,1
13697,70,26,67.47418952074773,0
13698,94,32,146.49517980187554,0
13699,197,29,80.2483558361195,0
13700,336,10,81.83274426481867,0
13701,43,21,45.14729994933592,0
13702,215,32,60.59531099395584,0
13703,47,6,125.46211755452146,0
13704,222,14,106.1401315986176,0
13705,245,6,152.84997804600792,0
13706,141,30,106.23590546844552,0
13707,41,27,10.497110293302322,1
13708,85,21,138.54701618135772,0
13709,299,49,112.14508182414164,0
13710,128,49,122.04360062415287,0
13711,189,21,123.61562794817527,0
13712,4,28,104.95088235071074,0
13713,39,44,56.1040773983883,1
13714,145,29,82.28527833290485,0
13715,353,29,104.85624143347825,0
13716,185,46,95.90099849801356,0
13717,46,4,136.01440504388663,0
13718,342,27,70.92516060126118,0
13719,173,31,99.45684754933286,0
13720,173,6,167.1074377777554,0
13721,13,15,61.18769686889183,0
13722,121,25,60.47917561893769,0
13723,62,14,101.54794544633832,0
13724,230,44,96.96042499256323,0
13725,144,36,69.99598869832269,0
13726,129,40,60.634044218804085,1
13727,174,25,87.17377686439427,0
13728,164,36,80.53180064313423,0
13729,163,29,83.83554997970504,0
13730,188,37,98.4955427777748,0
13731,3,10,77.92526786324245,0
13732,281,9,142.9255918534405,0
13733,109,26,146.13993740884436,0
13734,9,25,77.91003710753317,0
13735,207,47,87.99779945787618,0
13736,322,46,47.71326263387216,1
13737,166,35,83.00526791935145,0
13738,297,28,16.402885224775154,1
13739,42,29,9.753615260415229,1
13740,76,38,87.21910650489001,0
13741,54,40,72.3060144254048,0
13742,293,48,147.8537438900881,0
13743,33,40,26.601354678527468,1
13744,221,46,82.97503916954896,0
13745,224,10,155.96297957525533,0
13746,317,0,141.21141089501458,0
13747,116,4,143.79988137406497,0
13748,257,14,147.22934119106733,0
13749,264,20,142.36731216245315,0
13750,141,30,104.50255397084152,0
13751,135,44,38.29941150987867,1
13752,179,18,72.95721240324674,0
13753,293,11,125.64805714979204,0
13754,81,26,122.40917510702803,0
13755,261,22,154.3624901472354,0
13756,326,16,56.23873743058791,0
13757,277,12,137.66830244351206,0
13758,48,23,12.48386394190044,1
13759,247,34,83.54496065518425,0
13760,324,6,125.66030458551651,0
13761,28,1,139.26604175455446,0
13762,250,49,112.77262802601766,0
13763,286,43,84.9675691149506,0
13764,152,19,72.940909742416,0
13765,333,9,93.9888015671904,0
13766,223,48,85.10156611399805,0
13767,334,42,5.099408102219433,1
13768,300,49,107.69031942141883,0
13769,345,35,79.225801825943,0
13770,41,25,111.45852514573862,0
13771,75,5,145.62024399112934,0
13772,82,34,125.680531249396,0
13773,276,7,144.29843806824982,0
13774,138,38,102.80618362835116,0
13775,183,35,85.87913903553759,0
13776,106,13,154.9570516174184,0
13777,114,35,170.140952188158,0
13778,25,26,77.66190915085276,0
13779,333,2,139.97159323897168,0
13780,169,21,119.65650627354808,0
13781,130,38,70.62188697533466,0
13782,182,33,84.37364826821123,0
13783,154,25,117.38135052700883,0
13784,280,14,132.53103259420186,0
13785,238,14,153.07314984357464,0
13786,351,11,59.108276246643165,0
13787,227,41,83.3746751134843,0
13788,127,16,130.02915832148855,0
13789,194,37,87.94352970085338,0
13790,320,17,53.76963555058775,0
13791,256,14,158.33332586708235,0
13792,146,42,88.76864559716607,0
13793,346,44,86.82239204758207,0
13794,205,5,164.1237493119714,0
13795,43,38,100.58009922357586,0
13796,131,10,159.60687966997324,0
13797,158,38,80.20777278688315,0
13798,64,7,136.14073355616344,0
13799,205,6,170.3890966447118,0
13800,145,49,79.95272417116553,0
13801,48,41,85.97972834060761,0
13802,163,28,72.44278624130332,0
13803,68,16,102.20827771730036,0
13804,318,10,101.14941672210868,0
13805,248,35,71.12270603255804,0
13806,120,40,81.75567173393647,0
13807,168,4,156.40722820102442,0
13808,329,22,112.81051601994584,0
13809,81,26,125.98374338067242,0
13810,141,38,11.978153567616966,1
13811,241,26,64.79175915460235,0
13812,234,20,87.82842009728756,0
13813,314,3,142.3291271855227,0
13814,256,12,144.63572505913547,0
13815,82,15,136.81927190816683,0
13816,235,47,60.854178811231385,1
13817,15,40,81.86690189118787,0
13818,277,40,133.79217150950873,0
13819,152,46,42.18863527792652,1
13820,249,1,145.4291473989897,0
13821,355,11,59.18061991880473,0
13822,99,28,156.76171293469028,0
13823,19,35,72.27722414750748,0
13824,313,30,82.37130494459032,0
13825,326,9,96.54099227709403,0
13826,298,1,145.35222015162154,0
13827,14,39,86.702236406382,0
13828,127,41,72.27614321100484,1
13829,271,38,151.3627895191604,0
13830,102,41,153.11857516393175,0
13831,8,10,79.7926101839748,0
13832,290,47,36.35276794617095,1
13833,267,27,135.39983025468663,0
13834,193,41,83.70736176369935,0
13835,243,30,48.8523000746782,0
13836,12,21,109.525058918384,0
13837,127,12,146.2867896266295,0
13838,346,32,89.89919882041845,0
13839,253,18,161.7621490200929,0
13840,245,4,139.3670313679466,0
13841,237,12,155.909478639993,0
13842,301,26,75.75246468878603,0
13843,199,37,80.30942645457074,0
13844,91,18,148.73408854998752,0
13845,171,34,89.2356857201149,0
13846,197,10,126.52033655338616,0
13847,82,23,128.7884092803265,0
13848,253,47,108.9972172466732,0
13849,198,16,66.14661334228387,0
13850,315,31,50.5500353247467,1
13851,327,48,40.6769371513779,1
13852,61,0,145.47738397907054,0
13853,83,30,127.93384588838084,0
13854,294,47,153.29241437827957,0
13855,16,11,57.94279299759626,0
13856,86,9,147.07965062698983,0
13857,355,0,147.56523765806148,0
13858,245,6,145.7790639961354,0
13859,272,6,148.7461987061501,0
13860,137,11,141.10546439541318,0
13861,204,8,153.4651988265009,0
13862,175,0,141.14840944443165,0
13863,47,38,81.56745430597148,0
13864,244,44,34.78639121193654,1
13865,37,12,68.1711476956933,0
13866,124,25,45.70569175406322,0
13867,248,49,45.31656646461918,1
13868,217,41,33.78951752636266,1
13869,235,21,76.72836173936922,0
13870,168,6,167.6192817105643,0
13871,85,18,140.24315478545878,0
13872,271,43,163.54984625726746,0
13873,42,47,57.11620915587342,1
13874,347,23,79.16135412244732,0
13875,252,14,155.8824939709358,0
13876,9,30,97.38552579404818,0
13877,242,21,112.674610520896,0
13878,307,23,14.07442001806048,1
13879,225,20,52.7428004266294,0
13880,343,45,106.06103585383188,0
13881,250,6,151.95517020691312,0
13882,328,19,64.7153095577111,0
13883,202,35,99.91879778830682,0
13884,339,33,68.84695228153473,0
13885,207,40,12.73870400127157,1
13886,304,6,131.13937380189887,0
13887,83,15,139.82995435135342,0
13888,145,10,141.28988897013434,0
13889,235,0,141.21141089501458,0
13890,275,3,142.20860042752676,0
13891,158,48,7.375560496673296,1
13892,17,27,72.39735336682067,0
13893,99,46,176.9162762151913,0
13894,56,8,126.277532415142,0
13895,209,16,72.44901101183008,0
13896,252,10,147.3996312694952,0
13897,216,29,94.50924493517942,0
13898,4,41,83.31589093692705,0
13899,79,20,126.1431822399265,0
13900,268,8,147.35587736768173,0
13901,167,43,99.67411667219034,0
13902,29,40,24.47733289330923,1
13903,71,16,112.24214904190848,0
13904,154,26,90.57352480452757,0
13905,315,13,71.45761847727924,0
13906,66,30,37.09477469432496,0
13907,290,22,86.4244168676477,0
13908,256,16,154.8755058049833,0
13909,153,16,61.343003897067504,0
13910,13,26,69.60331223148718,0
13911,61,7,131.515613166347,0
13912,156,2,143.8044337821965,0
13913,283,2,145.6175715389604,0
13914,197,16,71.05769434092585,0
13915,16,14,63.12617798424319,0
13916,269,15,137.26515485154422,0
13917,204,23,125.46624058586129,0
13918,51,34,86.75734732827405,0
13919,217,23,69.01387012688123,0
13920,257,9,149.541595704288,0
13921,149,38,31.554470674809156,1
13922,277,37,137.48689413287806,0
13923,3,21,109.3689378290245,0
13924,239,47,105.6637942403481,0
13925,308,7,126.2512913003769,0
13926,85,44,159.01214894759664,0
13927,197,5,165.3833057511238,0
13928,315,24,91.33129172208456,0
13929,333,8,97.19076268492952,0
13930,227,19,64.8893717891801,0
13931,157,35,85.98532048161628,0
13932,58,41,96.1448700399764,0
13933,122,22,79.82807625957288,0
13934,105,4,145.70110543204092,0
13935,156,1,144.69554523777157,0
13936,238,4,148.7026995206608,0
13937,177,31,102.7943746015498,0
13938,78,6,141.30263608415262,0
13939,316,43,86.28118638266702,0
13940,15,28,87.90613921796329,0
13941,309,35,78.35347420897727,0
13942,273,40,148.0959038415686,0
13943,6,40,87.48711324250696,0
13944,339,43,72.52958123002757,0
13945,24,1,145.79361576260567,0
13946,305,49,121.0537810135761,0
13947,94,24,136.74955067602443,0
13948,119,12,162.89944013162545,0
13949,11,25,83.07667055999053,0
13950,85,11,144.5874093099807,0
13951,108,36,98.2342977809853,0
13952,185,33,84.68505183355778,0
13953,198,4,155.96105622937975,0
13954,254,33,127.55125904888313,0
13955,189,32,89.59572891313088,0
13956,27,24,95.21050668791707,0
13957,350,36,93.14183151872552,0
13958,40,41,28.031861008036635,1
13959,105,20,158.00012525496345,0
13960,62,14,102.8131687939497,0
13961,168,9,135.76689199763584,0
13962,258,2,141.0446929969865,0
13963,240,29,45.93772646311665,0
13964,255,6,142.7222864034553,0
13965,36,5,124.332308210213,0
13966,253,1,137.8824848912218,0
13967,283,34,89.16369885702213,0
13968,246,11,155.9733625398389,0
13969,16,5,131.001580683475,0
13970,286,14,125.17363732911846,0
13971,145,5,153.76918631495587,0
13972,221,40,85.6506076273167,0
13973,198,1,143.68498223037398,0
13974,329,18,51.01411144268153,0
13975,307,31,12.729993381253053,1
13976,68,45,84.62320085458128,0
13977,231,48,92.36542408686458,0
13978,316,22,50.273952434438975,0
13979,213,21,60.35525711553461,0
13980,253,23,160.8624526935301,0
13981,145,46,50.24400116342499,1
13982,296,9,128.0476565773468,0
13983,194,41,90.37717955085564,0
13984,150,21,72.58549789415626,0
13985,169,33,85.37072502528056,0
13986,264,38,161.7733845197126,0
13987,23,14,69.91853644242835,0
13988,324,15,53.50706484475822,0
13989,45,4,132.4317708322751,0
13990,288,36,55.79330076735619,0
13991,73,30,72.49340789651683,0
13992,10,32,88.5052572161294,0
13993,41,34,110.70438659686948,0
13994,353,19,111.25310442971188,0
13995,296,37,51.14747258937617,0
13996,38,45,85.12872292919154,0
13997,267,17,149.62082756682236,0
13998,70,7,134.04681080887028,0
13999,7,26,83.2925029008783,0
14000,15,20,125.71397101710969,0
14001,316,21,42.71921770612581,0
14002,304,45,83.31543811463152,0
14003,319,8,110.01084583626296,0
14004,61,15,93.02262066840868,0
14005,114,44,98.88039131210029,0
14006,120,40,82.2119776741905,0
14007,82,32,118.57425753605447,0
14008,153,24,113.59582644332176,0
14009,166,14,65.9189677162166,0
14010,139,17,81.05135620549385,0
14011,34,14,55.11999296776588,0
14012,54,44,80.08936526944785,0
14013,27,45,18.713412126191525,1
14014,316,36,38.29875112258419,1
14015,341,49,86.76092001975445,0
14016,336,32,107.44976034585709,0
14017,310,27,128.3361996900561,0
14018,51,22,68.37553872178722,0
14019,169,25,88.25530650532446,0
14020,41,30,80.13852183350751,0
14021,253,46,103.25191207275692,0
14022,358,26,73.31019652019178,0
14023,310,21,53.22190991476888,0
14024,231,34,19.9837199462486,1
14025,337,41,86.27794435804223,0
14026,40,49,90.21868362079256,0
14027,91,28,130.64018498614575,0
14028,131,6,150.40220180786002,0
14029,172,8,140.98495430191866,0
14030,226,12,138.58613468347704,0
14031,0,0,135.8514491542685,0
14032,182,48,93.5572614737948,0
14033,178,33,83.88099201812497,0
14034,123,46,94.51785418379887,0
14035,263,28,146.4774475288547,0
14036,317,26,112.01039677563207,0
14037,272,16,136.5515596484406,0
14038,332,2,139.9326685024736,0
14039,226,7,156.704747138734,0
14040,219,18,62.34904744984216,0
